Mobile Key,Delay From Due Date,Num Delay Payment Car,Wallet Balance,outflow,inflow,mothly_avg_outflow,mothly_avg_inflow,charity_amount,avg_municipality_amount,investment_amount,is912,isfirstregion,MobilePrice,domesticflight_amount,internationalflight_amount,train_amount,max_route_rate,max_train_rate,max_car_price,Loyality Score,Recency,num_delay_payment,avg_date_diff_payment,delay_total_amount,num_loan,total_loan_amount,,id
42103339,22,1,17733,3244429010,1799077000,129817160.4,64252750,1000000,0,0,0,0,429,0,0,0,0,0,4500000000,89,1,3,2,6474480,2,12803926320,,
28890057,173,12,4449750,1385307669,337642500,49475273.89,12058660.71,0,0,0,1,0,800,0,0,0,0,0,5000000000,36,3,3,4.333333333,4382760,1,5890429440,,
114307002,388,4,2212356,1901932298,237150000,68161867.79,8469642.857,6600000,0,0,0,0,220,0,0,0,0,0,5100000000,86,3,8,5.5,18362080,1,9254488320,,
31152277,79,18,4460786,692389930,122126000,24728211.79,4361642.857,0,0,0,0,0,400,0,0,0,0,0,5100000000,20,1,1,1,2401500,1,5244876000,,
106053129,21,4,796351,1389836880,12248000,69491844,612400,0,0,0,0,0,1099,0,0,0,0,0,0,237,5,8,1.375,2032000,1,8229600000,,
22616764,203,74,0,14296718684,818062000,255298547.9,14608250,0,0,0,1,0,300,0,0,0,0,0,5100000000,500,1,1,1,758810,2,6920672640,,
39488396,809,42,49590,172870586,16419260,5084429,482919.4118,0,0,0,1,0,429,0,0,0,0,0,5100000000,2,143,38,6.078947368,9329380,1,7954524000,,
3149743,215,7,0,2804014845,437225827,34617467.22,5332022.28,0,0,0,0,0,579,0,0,0,0,0,5850000000,19,1,21,1.761904762,2007810,1,3097764000,,
23844140,859,29,0,157177280,669189587,14288843.64,27882899.46,0,0,0,0,0,149,0,0,0,0,0,5850000000,0,139,23,105.173913,43485640,1,7623221760,,
1612646,216,11,0,11773957923,152798000,420502068.7,5457071.429,100000,0,0,1,0,350,0,0,0,0,0,5850000000,6,17,0,0,0,1,6711223680,,
171752664,1370,18,4247119,367071641,77456370,13595245.96,2868754.444,0,0,0,1,0,249,0,0,0,0,0,5850000000,25,1,0,0,0,1,4465547520,,
1503537,517,11,0,245790268,29427000,9453471.846,1131807.692,0,0,0,0,0,246,0,0,0,0,0,6100000000,0,31,1,3,1933870,1,7797363840,,
38353925,800,134,1199156,456535684,62072340,16376274.43,2140425.517,2000000,0,0,1,0,699,8918000,0,0,0,0,6100000000,18,2,6,3.5,7050840,1,4738164480,,
6506201,262,14,2995980,130462320,38495000,5218492.8,1539800,0,0,0,0,0,149,0,0,0,0,0,6100000000,3,5,3,2.333333333,3697950,1,4970044800,,
4542039,737,41,0,1854934937,165196000,66247676.32,5899857.143,0,0,0,0,0,449,0,0,0,0,0,6100000000,48,8,14,16.28571429,25939340,1,7470529920,,
2198059,271,28,0,2043705210,960000,88856748.26,41739.13043,0,0,0,1,0,249,0,0,0,0,0,3840000000,342,1,0,0,0,1,1400044800,,
125809765,308,19,920622,4264767090,391500000,61808218.7,5673913.043,0,0,0,0,0,250,0,0,0,0,0,2000000000,77,4,180,145.3666667,55913400,1,10064412000,,
101070721,203,14,581578,57137529,10950000,1465064.846,280769.2308,0,0,0,1,0,199,0,0,0,0,0,2000000000,0,33,1,6,1079990,1,2177259840,,
122740570,227,2,558191,3381074069,236801945,120752645.3,8457212.321,0,0,0,0,0,350,0,0,0,0,0,2000000000,221,5,5,5.6,3870600,1,3121251840,,
155920526,248,3,0,2258852520,203640000,98210979.13,7542222.222,0,0,0,0,0,449,0,0,886000,0,0,2000000000,167,2,3,2.666666667,5545080,1,7452587520,,
17640270,502,17,206469,209141570,6814000,5228539.25,166195.122,0,0,0,0,0,99,0,0,0,0,0,2000000000,14,22,30,3.6,7821000,1,8446680000,,
29622198,298,19,0,3600117556,1303190,64287813.5,142441.4276,0,0,0,1,0,149,0,0,0,0,0,2000000000,147,3,4,2.5,836560,1,3501003600,,
17959500,943,13,0,9694579452,418772000,359058498.2,15510074.07,0,0,0,0,0,800,0,0,0,0,0,2000000000,1143,1,20,86.65,21957200,1,4426571520,,
78241953,318,29,0,2262601702,1653000,161614407.3,118071.4286,0,0,0,0,0,180,0,0,0,0,0,3850000000,50,1,0,0,0,1,752801280,,
26945746,2452,47,150447,2490852073,176237640,118612003.5,8010801.818,0,0,0,0,0,199,0,0,0,0,0,2000000000,65,12,4,1.25,1078720,1,8737632000,,
11175562,877,46,342305,6504368224,924129460,116149432.6,16502311.79,0,0,0,0,0,449,0,0,0,0,0,2000000000,266,1,2,1.5,186020,1,3013524000,,
82464981,189,8,0,2037190700,41750000,40743814,835000,0,0,0,0,0,150,0,0,0,0,0,2000000000,246,19,174,43.62068966,55707840,1,10373184000,,
280119,22,1,1332022,726522998,50775644,19119026.26,1336201.158,0,0,0,0,0,285,0,0,0,0,0,3850000000,34,3,0,0,0,1,9143151360,,
53902235,5,1,1506230,5165555805,1371227000,184491278.8,48972392.86,200000,0,0,1,0,429,0,0,0,0,0,2000000000,680,1,0,0,0,1,5196643200,,
43807482,333,9,92524,366884750,71956100,16676579.55,3128526.087,0,0,0,0,0,279,0,0,0,0,0,3850000000,6,1,1,1,686100,1,2766355200,,
34723013,324,13,0,39438218,52796781,3033709.077,3299798.813,0,1658000,0,0,0,899,0,0,0,0,0,3850000000,0,35,5,6,4691650,1,3783346560,,
33388818,423,34,0,6314055454,1941297400,225501980.5,66941289.66,0,0,0,1,0,800,2748000,0,4083500,0,0,3850000000,237,1,34,1.705882353,8447640,1,8050104000,,
16597144,422,285,1562194,28302272345,3986904200,202209445.3,28477887.14,7050000,0,0,0,0,450,0,0,0,0,0,3850000000,963,1,3,1,5145720,2,10703629440,,
4450192,294,5,0,1246173948,810850000,73304349.88,36856818.18,0,0,0,1,0,449,0,0,0,0,0,2000000000,207,2,40,2.25,3696800,1,2994408000,,
88417212,880,15,1000000,1680578256,1264362400,67223130.24,46828237.04,0,0,0,1,0,199,0,0,0,0,0,3840000000,2,44,140,129.15,32438000,1,7507080000,,
17536558,60,2,0,2312894418,530208150,27534457.36,6312001.786,0,0,0,0,0,240,0,0,0,0,0,3840000000,18,3,519,29.47976879,299534530,7,60468242760,,
55500780,543,19,510296,5231649060,407436200,186844609.3,14551292.86,0,0,0,0,0,259,0,0,0,0,0,3840000000,551,1,2,3,3631520,1,7321144320,,
7078018,1217,25,0,79778240,199407280,1424611.429,3560844.286,0,0,0,0,0,130,0,0,0,0,0,4030000000,2,14,2,1.5,169320,1,2742984000,,
9586577,393,9,3038053,310777280,275661000,12431091.2,10209666.67,0,0,0,0,0,136.8343173,15267000,0,0,0,0,4030000000,13,2,2,1,6083800,1,11242862400,,
146878261,611,20,0,2279535831,5168000,87674455.04,198769.2308,0,0,0,0,0,800,0,0,0,0,0,4030000000,420,2,13,35.53846154,23472930,1,3943452240,,
43031569,267,2,992411,1354982900,181755000,48536532.14,6491250,4040000,0,0,0,0,899,0,0,0,0,0,4030000000,56,5,17,13.64705882,50870800,1,10557187200,,
90209862,306,12,0,13017270,8359230,1859610,1044903.75,0,0,0,0,0,199,0,0,0,0,0,4030000000,12,74,2,1,506620,1,8207244000,,
90295742,314,3,50000,5913948488,759897040,211212446,27139180,0,0,0,1,0,349,0,0,0,0,0,4030000000,372,2,109,436.4678899,15809360,1,4699296000,,
27358533,996,38,0,50434458,10505720,5603828.667,955065.4545,0,0,0,0,0,149,0,0,0,0,0,4030000000,0,5,10,2.3,2528600,1,4688024400,,
121336214,418,9,0,2601767550,3167000,144542641.7,175944.4444,0,0,0,0,0,199,0,0,0,0,0,4030000000,360,5,0,0,0,1,6468984000,,
17159085,502,7,0,538834224,342675000,19956823.11,12691666.67,0,0,0,0,0,400,0,0,0,0,0,0,29,3,1,1,71460,1,2315304000,,
16985303,106,13,0,5670753784,438337250,203048349.4,14139911.29,14600000,0,0,0,0,250,86126500,0,0,0,0,4030000000,255,1,0,0,0,1,7573500000,,
69048389,598,32,41686,2801766615,851788680,107937177.5,30421024.29,0,0,4600000,0,0,399,0,0,0,0,0,4430000000,292,27,307,7.208469055,89304480,3,25416705600,,
68898981,382,3,2825250,1243333856,81460020,23024701.04,1508518.889,0,0,0,0,0,349,0,0,0,0,0,4430000000,63,1,40,17.675,5331550,2,3857983200,,
105789356,44,4,0,1942222420,426885710,69365086.43,15245918.21,0,0,0,0,0,399,0,0,0,0,0,4430000000,421,1,11,2,2537810,1,7475004000,,
114048554,37,23,500000,275650812,17780000,14507937.47,935789.4737,0,0,0,1,0,299,0,0,0,0,0,4430000000,17,77,11,9.272727273,20152880,1,7386946560,,
133451192,413,7,0,76995900,223000,12832650,37166.66667,0,0,0,0,0,199,0,0,0,0,0,4430000000,14,4,23,1.608695652,5496540,1,4817836800,,
155782085,250,6,0,1069620078,1303190,56295793.58,142441.4276,0,0,0,0,0,519,0,0,0,0,0,4430000000,340,1,0,0,0,1,9104076000,,
79072397,1229,28,0,3754185841,35919000,134078065.8,1282821.429,0,0,0,1,0,449,0,0,0,0,0,3850000000,152,2,1,3,3438510,1,1155339360,,
167242390,313,32,0,2296881534,18222549,88341597.46,700867.2692,0,0,0,0,0,798,0,0,0,0,0,3850000000,34,65,93,12.75268817,42074130,1,14658084000,,
8221405,2430,14,0,554298380,487535000,23095765.83,18056851.85,0,0,0,0,0,700,0,0,800666.6667,0,0,2000000000,13,10,10,3.7,7399300,1,2983397760,,
116601724,104,3,21220,183148140,190741220,14088318.46,7629648.8,0,0,0,0,0,129,0,0,0,0,0,2000000000,2,7,128,5.046875,39064370,2,16563276000,,
15535001,372,77,0,2762751401,232122200,102324126,8597118.519,0,0,0,1,0,400,0,0,0,0,0,2000000000,78,9,56,3.428571429,10141600,1,5867640000,,
36890568,152,2,0,3831045648,845422000,136823058.9,30193642.86,0,0,0,0,0,199,0,0,0,0,0,3850000000,474,1,1,1,358900,1,3359304000,,
23464861,687,10,0,997568790,555750000,43381251.74,24163043.48,200000,0,0,0,0,379,0,0,0,0,0,3850000000,18,5,0,0,0,1,6494261760,,
11632680,282,21,483376,807295468,774151540,16145909.36,14887529.62,0,0,0,0,0,449,0,0,0,0,0,3850000000,33,18,140,10.77142857,39244800,1,9082368000,,
1950293,1694,18,0,293416391,1303190,10479156.82,142441.4276,0,0,0,0,0,450,0,0,0,0,0,2000000000,2,4,39,1.897435897,13192530,1,8037295200,,
89708202,225,10,0,729846500,282784000,26065946.43,10099428.57,0,0,0,0,0,449,0,0,0,0,0,2100000000,54,9,26,3.653846154,2805920,1,3477182400,,
115896349,648,40,0,296754800,562917000,12902382.61,22516680,0,0,0,0,0,169,0,0,0,0,0,2100000000,6,2,0,0,0,1,6176338560,,
125749168,88,8,869799,875040492,46934400,31253589,1676228.571,60000,0,0,1,0,350,0,0,0,0,0,2100000000,11,73,20,37.3,37710600,1,7602456960,,
45771861,1032,46,245202,1115650726,453088000,19922334.39,8090857.143,0,0,0,1,0,279,0,0,0,0,0,3900000000,100,2,0,0,0,1,4819913280,,
84272640,1062,18,2411501,209458004,33216960,9106869.739,1444215.652,0,0,0,0,0,899,0,0,0,0,0,3900000000,6,6,14,2.928571429,2851240,1,6598584000,,
128913004,735,58,0,63566056,705957000,2118868.533,17218463.41,0,0,0,0,0,399,0,0,211000,0,0,2100000000,24,3,9,1.333333333,32642370,1,7311890880,,
912961,176,5,0,2484203053,480203250,88721537.61,17150116.07,0,0,0,0,0,700,18009000,0,0,0,0,2100000000,267,3,1,6,1522700,1,6139526400,,
55384103,772,30,0,2497932970,876845200,89211891.79,31315900,0,0,0,0,0,246,0,0,0,0,0,3900000000,46,22,4,1.75,590400,2,9590218200,,
78528531,14,1,6870,3827974028,1190376881,136713358.1,42513460.04,0,0,0,0,0,199,0,0,0,0,0,2100000000,716,1,2,3,4993740,1,10067379840,,
10168102,312,23,0,4024052788,47805000,143716171,1707321.429,0,0,0,0,0,800,0,0,0,0,0,3900000000,960,1,3,1.333333333,988410,1,5278109400,,
17370394,786,41,3000,55495592,1035180,4268891.692,79629.23077,0,0,0,0,0,149,0,0,0,0,0,1800000000,5,57,31,1.64516129,2682860,2,5530032000,,
27708533,109,3,1208522,454010835,2676679000,16214672.68,95595678.57,0,0,0,1,0,130,0,0,733500,0,0,0,110,10,2,2.5,3809720,1,7680395520,,
5329586,113,9,0,151492933,1303190,6586649.261,142441.4276,0,0,0,0,0,350,0,0,0,0,0,1800000000,1,21,6,1.666666667,11384580,1,7650437760,,
131730403,178,6,0,3448723280,732195500,181511751.6,28161365.38,0,0,0,0,0,250,0,0,0,0,0,1800000000,296,1,17,148.5294118,34631210,1,8213708160,,
61375945,663,37,0,2021036669,359265000,74853209.96,12830892.86,0,0,0,0,0,150,0,0,70000,0,0,1800000000,118,1,2,9.5,1324560,1,222526080,,
16427698,270,23,22950,1238260729,550759020,44223597.46,19669965,0,0,0,0,0,180,0,0,0,0,0,1800000000,88,6,37,3.702702703,2747620,1,2406024000,,
74440613,95,7,0,499744900,107165000,49974490,6697812.5,0,0,0,0,0,599,0,0,70000,0,0,1800000000,28,56,2,1.5,3408760,1,6872060160,,
128016384,242,23,276000,744880960,19135000,27588183.7,708703.7037,0,0,0,0,0,400,0,0,0,0,0,1800000000,92,3,1,1,1577470,2,7444856160,,
26253371,219,4,0,1335753140,254166400,47712612.14,9077371.429,200000,0,0,0,0,289,0,0,0,0,0,1800000000,31,2,1,1,81560,1,2642544000,,
737711,619,29,234856,8754254400,935880772,312651942.9,33424313.29,0,0,0,0,0,99,0,0,0,0,0,1800000000,1354,2,118,26.30508475,30008030,2,11596617000,,
42868040,869,7,0,606108033,52225000,21646715.46,1865178.571,0,0,0,0,0,300,0,0,0,0,0,1800000000,23,17,0,0,0,1,2161918080,,
24247722,695,7,0,551154905,379991025,19684103.75,13571108.04,0,0,0,0,0,199,0,0,0,0,0,1800000000,23,2,129,2.829457364,38039500,2,8956418880,,
113947767,190,7,0,1557821582,826101240,55636485.07,29503615.71,0,0,0,0,0,350,0,0,0,0,0,1800000000,94,27,17,53.17647059,37645140,1,8928541440,,
34028546,95,5,1757324,433137514,11475000,36094792.83,956250,0,0,0,0,0,311,0,0,0,0,0,1800000000,26,6,1,1,318290,1,9109459800,,
153456254,328,20,0,18242886,1303190,6080962,142441.4276,0,0,0,0,0,180,0,0,0,0,0,1900000000,0,249,19,80.36842105,54530000,1,11571840000,,
32781256,1849,126,0,4730062064,501931780,87593741.93,9295032.963,0,0,0,1,0,298,0,0,0,0,0,1900000000,514,1,1,1,359430,1,3364264800,,
57746792,436,25,0,33562260,12576000,2237484,786000,0,0,0,0,0,259,0,0,0,0,0,1900000000,1,27,18,37.72222222,20763000,1,3488184000,,
57823461,843,7,315504,2415420296,345574130,86265010.57,11147552.58,0,0,0,0,0,136.8343173,15979000,0,474000,0,0,1900000000,74,37,6,7.5,3623100,1,2434723200,,
43567342,297,15,0,1992640167,288037841,73801487.67,10287065.75,0,0,0,0,0,179,0,0,0,0,0,1900000000,399,1,69,2.579710145,16251570,1,7631172000,,
78256269,405,10,0,4265409706,9293960,78989068.63,172110.3704,0,0,0,0,0,169,0,0,0,0,0,1850000000,98,6,91,8.098901099,29573180,1,10529352000,,
18368879,140,4,0,286439010,35300000,143219505,2941666.667,0,0,0,0,0,179,0,0,0,0,0,1850000000,0,4,142,84.5,29761780,1,6790716000,,
27722762,312,73,0,87112466,100000,3111159.5,3571.428571,0,0,0,0,0,350,0,0,0,0,0,5800000000,9,12,14,2.428571429,30818060,1,6286884240,,
1778248,150,16,0,4006382140,3106618000,83466294.58,60914078.43,0,0,0,0,0,419,0,0,0,0,0,5800000000,24,42,2,6.5,5289400,1,9774811200,,
135408305,104,9,856453,2854143619,752216200,101933700.7,25938489.66,0,0,0,1,0,800,0,0,595000,0,0,5800000000,518,1,1,1,185250,1,6002100000,,
61397704,371,42,234993,1924436104,539206820,34364930.43,9628693.214,0,0,0,0,0,149,0,0,0,0,0,5800000000,55,54,21,62.57142857,25649190,1,4924644480,,
50368179,630,62,0,127353618,4776000,5537113.826,207652.1739,0,0,0,1,0,100,0,0,0,0,0,5800000000,0,40,45,18.73333333,13055400,1,9399888000,,
123440447,309,1,74200,638707900,210832000,31935395,8108923.077,0,0,0,0,0,99,0,0,0,0,0,5800000000,11,28,16,2.5625,3040000,1,6156000000,,
13255289,25,5,0,2416024034,16663600,71059530.41,476102.8571,0,0,0,0,0,800,0,0,0,0,0,5800000000,60,1,0,0,0,1,8482320000,,
80131852,61,1,0,1666532913,168227600,59519032.61,6008128.571,0,0,0,1,0,429,0,0,0,0,0,5800000000,140,8,34,4.882352941,11333900,1,8520426000,,
5644748,780,6,118370,724664494,371583870,25915874.79,13270852.5,980000,0,0,0,0,379,0,0,0,0,0,1900000000,66,1,0,0,0,1,2652588000,,
170293415,427,19,0,98437698,1303190,1968753.96,142441.4276,0,0,0,0,0,100,0,0,0,0,0,1900000000,23,15,21,70.95238095,24040170,1,4615712640,,
69054040,72,2,0,17920170,1303190,2560024.286,142441.4276,0,0,0,1,0,350,0,0,0,0,0,1900000000,1,38,14,22.21428571,32134480,1,5784206400,,
97996174,1117,17,0,2355712710,1040000,87248618.89,38518.51852,0,0,0,1,0,400,0,0,0,0,0,1900000000,171,1,0,0,0,1,1543476480,,
39602,325,18,36804,705217709,1088408410,25186346.75,38871728.93,0,0,0,0,0,179,0,0,4939500,0,0,1900000000,62,1,8,1.75,2398800,1,755622000,,
12703106,410,19,0,5950005500,666555710,212500196.4,22218523.67,0,0,0,0,0,159,24485000,0,0,0,0,5800000000,173,4,9,2.111111111,1221390,1,4397004000,,
79497991,434,17,1110019,4744447790,766129010,175720288.5,27361750.36,0,0,0,0,0,449,0,0,0,0,0,5800000000,298,1,2,1.5,4738740,1,9553299840,,
69284876,230,9,1892783,7185085238,10312000,256994115.6,368285.7143,10750000,0,0,1,0,800,0,0,0,0,0,5800000000,221,1,3,12,7011300,2,5801745600,,
86718476,56,6,0,1188071326,350320000,59403566.3,16681904.76,0,0,0,0,0,429,0,0,0,0,0,1900000000,27,1,5,1.8,1415600,1,1732694400,,
74403776,518,9,5186,896796331,133783780,49822018.39,6370656.19,0,0,0,0,0,229,0,0,0,0,0,1900000000,8,58,31,1.677419355,5234660,1,5471064000,,
6494081,712,9,361212,1477168564,628400000,52756020.14,22442857.14,0,0,0,0,0,246,0,0,0,0,0,1900000000,78,1,0,0,0,2,1572358860,,
30316017,1727,35,0,3396096206,236126240,60644575.11,4216540,0,0,0,0,0,129,0,0,0,0,0,1900000000,70,6,1,1,201040,1,6513696000,,
20975864,319,16,0,4121029440,895397920,73589811.43,15989248.57,0,0,0,0,0,300,0,0,0,0,0,0,175,6,19,2.368421053,4796740,1,8179704000,,
3009242,303,4,1859269,1517751132,12600000,72273863.43,600000,0,0,0,1,0,899,0,0,0,0,0,5850000000,122,1,0,0,0,1,3020241600,,
26697741,741,9,1000000,27864650,16065207000,1990332.143,573757392.9,0,0,0,1,0,279,0,0,0,0,0,5850000000,1,6,0,0,0,1,289082640,,
38031892,44,14,874658,3192173398,1052857200,114013335.6,37602042.86,200000,5281500,0,0,0,240,19986500,46025700,0,1,0,5850000000,186,1,2,1.5,344040,1,5573448000,,
41644952,11,1,564778,3216380,87070000,402047.5,4146190.476,0,0,0,1,0,149,0,0,0,0,0,1900000000,2,11,0,0,0,1,2957722320,,
112044812,77,30,0,676982596,121998540,24177949.86,4357090.714,0,0,0,1,0,800,0,0,0,0,0,5850000000,0,57,3,1,228030,1,2462724000,,
147221855,452,52,238091,1045676690,164230000,37345596.07,5865357.143,0,0,0,0,0,149,0,0,0,0,0,1900000000,195,6,14,3.857142857,20549340,1,5918209920,,
121780137,295,6,0,1612412597,547811340,57586164.18,19564690.71,0,0,0,0,0,246,0,0,0,0,0,1900000000,218,5,4,5,2125360,1,2142362880,,
172083321,461,4,0,88906906,1303190,15217817.67,142441.4276,2400000,0,0,0,0,349,0,0,0,0,0,1900000000,2,17,0,0,0,1,3501142200,,
43855147,845,83,830000,1250308340,411040000,44653869.29,14680000,0,0,0,0,0,259,0,0,0,0,0,1900000000,460,1,40,4.975,6443200,1,2580501600,,
27937728,308,10,1142512,2889681501,648895450,103202910.8,23174837.5,0,0,0,0,0,400,0,0,0,0,0,1900000000,130,1,6,1,1872060,1,3145060800,,
56868653,465,36,0,81027010,210850,5787643.571,15060.71429,0,0,0,0,0,199,0,0,0,0,0,1900000000,9,6,47,2.021276596,3329950,1,2295540000,,
23742002,506,10,0,3847854120,841921000,137423361.4,30068607.14,0,0,0,0,0,169,0,0,0,0,0,1900000000,245,1,5,3.6,3624200,1,2313689280,,
152611268,352,15,21268,3918384000,604561250,139942285.7,21591473.21,0,0,0,0,0,349,0,0,0,0,0,1900000000,270,2,9,4.777777778,19272650,2,14490309600,,
169195288,267,9,100000,785358574,258855000,41334661.79,10785625,0,0,0,0,0,199,0,0,0,0,0,1900000000,28,69,15,61.6,26963550,1,7247802240,,
30851469,235,2,350520,2741551274,380460000,101538936.1,13587857.14,0,0,0,0,0,199,0,0,0,0,0,1900000000,364,1,8,6.25,8387200,1,2641968000,,
108747502,67,29,4633717,20683555164,7072790000,369349199.4,126299821.4,0,0,0,0,0,350,0,0,0,0,0,4430000000,1090,1,3,2.666666667,7916940,1,3990137760,,
20220866,68,6,2003190,3687855296,4665400000,461056912,166621428.6,600000,0,0,0,0,100,0,0,0,0,0,4430000000,325,1,9,1.888888889,4004640,1,11132899200,,
27852758,532,18,0,49809600,2934000,2767200,163000,0,0,0,0,0,229,0,0,0,0,0,4430000000,25,18,0,0,0,1,2291450400,,
43796787,766,42,0,10056856,3685000,914259.6364,335000,0,0,0,1,0,240,0,0,0,0,0,4450000000,2,1,7,1.571428571,1567790,1,2983280400,,
5443105,449,37,0,442360690,1078858500,15798596.07,38530660.71,0,0,0,0,0,798,0,0,0,0,0,4450000000,13,2,3,2,640080,1,2073859200,,
74035426,388,22,0,4266231156,1085600000,152365398.4,38771428.57,0,0,0,1,0,419,0,0,0,0,0,4450000000,126,1,0,0,0,1,3363870720,,
25056058,625,4,1586094,4789860270,2915287090,171112866.8,104117396.1,1300000,0,0,0,0,229,0,0,3385750,0,0,4450000000,158,2,3,1.333333333,302790,2,3418652400,,
493386,1383,41,0,6757462237,675190000,241337937,24113928.57,0,0,0,0,0,99,0,0,0,0,0,4450000000,536,3,0,0,0,1,2965374720,,
20043106,534,11,0,259728680,835598190,9276024.286,29842792.5,0,0,0,0,0,298,0,0,0,0,0,4450000000,67,1,2,1,180580,1,2925396000,,
2865500,712,11,931540,83413013,14092500,3336520.52,563700,0,0,0,0,0,289,0,0,0,0,0,4450000000,9,3,84,10.1547619,9334080,1,2720217600,,
22954174,1483,10,0,8315511817,898179448,296982564.9,32077837.43,0,0,0,0,0,215,0,0,0,0,0,4700000000,278,3,0,0,0,1,3874239000,,
83555328,352,24,0,6993606560,1133220000,124885831.4,20236071.43,0,0,0,0,0,798,0,0,0,0,0,4700000000,169,2,24,1.5,5703600,2,8321184000,,
136158808,127,17,0,4138681070,1539000,147810038.2,54964.28571,0,0,0,0,0,800,0,0,0,0,0,4700000000,932,3,0,0,0,1,7639591680,,
3004802,1599,39,0,650162613,433401500,25006254.35,16669288.46,0,0,0,1,1,449,0,0,0,0,0,4700000000,13,2,8,6.25,13462480,1,5936953680,,
96180997,555,77,1248492,1576293872,919751096,88439066.86,32848253.43,900000000,0,0,1,0,798,0,0,0,0,0,4700000000,53,3,0,0,0,1,508793400,,
13281426,245,16,1465284,11891348012,1115040240,212345500.2,19911432.86,0,0,0,0,0,800,0,0,11213000,0,0,4700000000,286,1,8,1.375,2697280,1,10923984000,,
53557562,138,16,0,530552070,109561800,29486226.11,6086766.667,200000,0,0,1,0,800,0,0,0,0,0,4700000000,2,220,4,3.25,6690520,1,6744044160,,
95437282,367,21,0,281568968,4368200,11262758.72,174728,0,0,0,0,0,199,0,0,0,0,0,4800000000,2,8,17,2.176470588,5826410,1,7279585200,,
14671842,701,19,572530,2158472500,469588800,38738794.64,8385514.286,10900000,0,0,0,0,129,0,0,0,0,0,4800000000,92,1,123,11.33333333,17932170,2,9485125920,,
67411490,323,16,0,603349010,922350,22346259.63,34161.11111,0,0,0,1,0,449,0,0,0,0,0,2100000000,13,5,5,1.6,436380,2,3606271200,,
24035989,1280,20,995000,5402300,995000,1800766.667,331666.6667,0,0,0,0,0,373,0,0,0,0,0,3900000000,0,240,0,0,0,1,3283096320,,
73897816,320,18,2585550,2907914451,579272780,103854087.5,20688313.57,0,0,0,0,0,249,0,0,0,0,0,2100000000,171,1,165,134.8848485,36529350,1,7173036000,,
18186637,264,25,815522,472913213,46241654,18916528.52,1849666.16,0,0,0,1,0,311,0,0,0,0,0,2100000000,107,4,3,1.666666667,1978650,1,2659305600,,
11810041,257,6,504716,24426020,1750000,1221301,87500,0,0,0,1,0,180,0,0,0,0,0,3900000000,0,173,13,4.846153846,16750630,1,5195272320,,
25120443,491,45,0,40462930,1140020,3371910.833,95001.66667,0,0,0,0,0,449,0,0,0,0,0,3900000000,1,15,0,0,0,2,5038524000,,
29474393,23,1,2387334,826084141,267200640,29503005.04,9542880,0,0,0,0,0,349,0,0,0,0,0,3900000000,176,1,0,0,0,1,1701161280,,
8836524,521,57,0,4297300099,536713980,159448522.2,19168356.43,7810000,0,0,1,1,899,0,0,0,0,0,3900000000,148,1,10,1.3,1319800,1,4276152000,,
75505122,79,8,90888,2419600750,56930000,93061567.31,2189615.385,0,0,0,1,0,179,0,0,0,0,0,2100000000,118,6,6,9.666666667,3939000,1,2647008000,,
146869623,17,4,0,23196360,1303190,5799090,142441.4276,0,0,0,0,0,350,0,0,0,0,0,2100000000,2,78,2,1,5891180,1,9402323280,,
36467650,81,21,0,900594933,402987140,11118455.96,4914477.317,0,0,0,0,0,449,0,0,0,0,0,3900000000,9,80,6,2.333333333,8652060,1,5814184320,,
81820468,179,4,56032,181242214,621140,6712674.593,23005.18519,0,0,0,0,0,399,0,0,0,0,0,3900000000,10,11,3,1.333333333,443460,1,4789368000,,
49522498,946,31,500000,110554614,1682000,5527730.7,84100,0,0,0,0,0,349,0,0,0,0,0,3900000000,1,10,3,1.333333333,1871070,1,2514718080,,
3672585,255,20,478552,99146258,312926850,3965850.32,12035648.08,0,0,0,0,0,99,0,0,0,0,0,2100000000,8,25,28,9.964285714,32494800,2,13901146560,,
152216024,423,42,17979,7227617437,1468305941,258129194.2,52439497.89,0,0,0,0,0,800,10733333.33,34347600,0,2,0,2100000000,396,1,107,12.12149533,23405180,1,7087176000,,
44217411,956,22,654733,947597360,3720000,33842762.86,132857.1429,0,0,0,0,0,259,0,0,0,0,0,2100000000,21,4,0,0,0,1,2739340800,,
31178870,76,1,0,2883920510,3877018002,51498580.54,69232464.32,0,0,0,0,0,800,0,0,0,0,0,3900000000,49,3,10,3.7,12415900,1,5006090880,,
166870535,910,14,1072190,130649420,97237800,4666050.714,3353027.586,0,0,0,0,0,399,4727800,0,0,0,0,2100000000,38,9,6,1.666666667,761640,1,4112856000,,
43398490,812,24,2530379,537753948,341905200,19916812.89,12210900,0,1114000,0,1,0,399,0,0,0,0,0,3900000000,16,40,6,3.333333333,5498640,1,3695086080,,
79951529,874,60,0,116937401,10746850,4497592.346,413340.3846,0,0,0,1,0,249,0,0,0,0,0,6100000000,7,9,22,74,27848260,1,5103826560,,
42092820,354,8,0,814040424,429339150,10049881.78,5300483.333,0,0,0,1,0,849,0,0,0,0,0,6100000000,7,15,22,2.727272727,3328820,1,4902444000,,
26296219,45,3,104000,401729824,17721580,14878882.37,656354.8148,0,0,0,0,0,700,0,0,0,0,0,7700000000,1,40,0,0,0,2,15281694000,,
